timestamp,step,stride_pace,step_rate,stride_length,contact_time,flight_ratio,power,shock,impact_gs,braking_gs,footstrike_type,pronation_excursion_fs_mp,max_pronation_velocity,grf_vert_peak,contact_ratio,flight_time,stride_angle,kleg,kvert,grf_vert,grf_horiz,swing_force_rate,total_force_rate,vo2,time_max_fs,time_fs_mpv,time_mpv_mp,time_mp_to,time_to_min,time_swing,medial_lateral_gs,braking_gs_amp,impact_gs_amp,vertical_speed,elevation_gain,swing_excursion,yaw_excursion_fs_mp,yaw_excursion_mp_to,yaw_excursion_swing,stance_velocity_max_fs_mp,stance_velocity_max_mp_to,temperature,step_length,pronation_excursion_mp_to,stance_excursion_fs_mp,stance_excursion_mp_to
600632.0,571,1.6051,116.3919,1.625,638,0,101,3.5112,2.6758,2.2734,9,-3.4844,206.7871,1.232,123.7633,-123,5.2184,22.1889,0,15.3762,2.9998,0.3265,37.1698,13.693,15,4,42,592,22,349,2.9805,1.75,0.3125,-1.5664,-51.75,86.5313,6.9844,12.5156,23.2969,384.2163,541.5649,28.5,0.8125,-7.9063,13.375,80.1094
601663.0,572,1.5893,111.3173,1.625,700,0,102,2.4801,1.957,1.5234,6,-6.2813,288.8794,1.08,129.8701,-161,8.8936,0,0,14.0143,3.0298,0.1918,31.8872,11.1668,216,28,36,636,20,344,0.6016,0.5,1.6875,-1.5664,-51.75,78.5156,9.2188,13.0156,27.2344,411.1938,532.1655,28.5,0.8125,-0.5313,21.0,73.8438
602741.0,573,1.5932,118.8119,1.625,614,0,104,4.5583,3.5625,2.8438,9,-4.7813,210.9375,1.2899,121.5842,-109,4.1025,16.4911,0,15.9772,2.95,0.3727,38.9588,14.5484,38,22,16,576,20,352,1.0508,4.75,1.375,-1.5664,-52.0,84.6719,3.2031,11.3281,19.125,431.3965,564.8193,28.5,0.8125,-10.0,11.4844,79.3281
603751.0,574,1.5893,118.3432,1.625,644,0,103,2.9372,1.6445,2.4336,4,-6.1563,345.3369,1.1491,127.0217,-137,6.4644,964.9592,0,15.2329,2.9697,0.3785,38.4663,14.3129,16,26,44,574,20,344,2.7891,4.625,1.625,-1.5664,-52.0,76.6406,11.2969,12.8281,26.8125,501.3428,547.7295,28.5,0.8125,-10.0313,27.3906,71.9219
604765.0,575,1.5932,121.9512,1.625,570,0,103,5.0579,4.4297,2.4414,5,-6.1094,304.0771,1.4526,115.8537,-78,2.1034,10.1785,0,17.2105,2.9119,0.4204,41.4711,15.7498,58,52,14,504,28,368,2.3203,3.6875,2.5,-1.5664,-52.25,84.0156,8.0938,20.7031,26.8125,475.769,517.2729,28.5,0.8125,-2.4063,23.6563,74.5625
605749.0,576,1.6012,123.4568,1.625,586,0,105,4.1018,2.9023,2.8984,9,-3.75,195.2515,1.3174,120.5761,-100,3.4547,15.3218,0,16.7406,2.9423,0.473,42.6984,16.3367,80,2,38,546,20,338,1.4375,2.1875,0.5,-1.5664,-52.25,94.9219,3.6094,16.5469,27.9219,420.105,602.7832,28.5,0.8125,-2.7969,11.1406,87.6094
606721.0,577,1.6091,124.2236,1.625,572,0,107,3.7703,2.9219,2.3828,6,-6.5469,200.0732,1.3776,118.4265,-89,2.7377,12.2756,0,17.1503,2.9473,0.4817,43.392,16.6684,84,24,44,504,20,348,2.2852,5.4375,1.625,-1.5664,-52.25,85.6406,6.2188,12.0,23.7188,435.1807,574.585,28.5,0.8125,-1.9219,19.8906,79.0625
607687.0,578,1.6131,118.9296,1.625,609,0,114,4.9947,3.0273,3.9727,6,-7.1406,255.8594,1.3136,120.7136,-105,3.8078,13.7291,0,16.1084,2.9892,0.3808,39.4883,14.8016,41,23,44,542,20,354,2.4258,6.3125,2.3125,-1.5664,-52.25,78.9531,7.0,10.9844,19.6406,459.3506,556.0913,28.5,0.8125,-3.9219,20.7969,74.7656
608696.0,579,1.625,125.0,1.625,602,0,106,3.4446,3.3867,0.6289,8,-2.7344,342.4683,1.1894,125.4167,-122,5.1344,38.3443,0,16.2957,3.0088,0.5346,44.3699,17.136,80,22,14,566,20,322,0.25,3.75,1.0625,-1.5664,-52.25,94.4063,9.0156,12.3438,29.8906,491.333,576.9043,28.5,0.8125,-2.7031,13.6875,88.3906
609656.0,580,1.6409,119.7605,1.625,630,0,104,2.8635,2.8633,0.0391,7,-5.4219,285.0952,1.181,125.7485,-129,5.7367,32.5836,0,15.5714,3.0729,0.4229,40.55,15.3093,32,8,36,586,20,342,0.6875,3.0625,0.1875,-1.5664,-52.25,96.6719,6.7031,17.7031,29.8906,463.9893,654.7852,28.5,0.8125,0.5938,16.3281,88.4375
610658.0,581,1.6489,123.4568,1.625,606,0,111,3.9361,2.7773,2.7891,9,-4.4844,166.2598,1.2079,124.6914,-120,4.9683,24.6091,0,16.1881,3.0657,0.5065,43.6465,16.7901,66,16,26,564,20,332,1.6758,4.375,1.375,-1.5664,-52.25,100.7344,2.0,18.1406,26.3438,366.6992,582.7637,28.5,0.8125,3.3281,12.5938,92.9531
611630.0,582,1.6489,117.6471,1.625,626,0,115,5.138,3.2344,3.9922,12,-2.9063,97.0459,1.2588,122.7451,-116,4.6441,15.2092,0,15.6709,3.0868,0.3622,38.8829,14.5122,34,2,28,596,20,344,0.832,2.0,0.1875,-1.5664,-52.25,95.875,-0.6406,18.8438,27.5,337.6465,570.9229,28.5,0.8125,-10.25,5.4375,89.625
612650.0,583,1.6489,123.7113,1.625,590,0,118,6.4157,4.207,4.8438,6,-4.9219,147.7051,1.2881,121.6495,-105,3.8078,14.9052,0,16.6271,3.0497,0.4984,43.7795,16.8537,78,16,44,530,20,336,1.8516,7.5,2.6875,-1.5664,-52.25,83.3125,1.9688,17.3281,25.1875,442.627,575.1953,28.5,0.8125,-6.0156,18.9688,77.7188
613620.0,584,1.6489,121.8274,1.625,625,0,124,3.5901,2.1914,2.8438,5,-6.5313,310.1196,1.152,126.9036,-133,6.0953,53.4948,0,15.696,3.0857,0.4826,42.5155,16.2492,51,26,38,561,21,327,2.375,4.625,1.375,-1.5664,-52.25,84.5625,5.1406,18.4844,29.0469,457.0923,596.6797,28.5,0.8125,0.6719,22.5469,78.1719
614605.0,585,1.6409,120.4819,1.625,623,0,118,3.5911,2.2031,2.8359,9,-5.6406,243.8965,1.1974,125.1004,-125,5.3885,27.01,0,15.7464,3.0655,0.4378,41.1413,15.5921,51,24,18,581,20,330,2.0078,4.8125,1.8125,-1.5664,-52.25,88.125,3.1406,15.2344,27.2656,390.686,583.6792,28.5,0.8125,7.7969,12.375,81.8438
615601.0,586,1.6489,122.6994,1.625,626,0,113,2.8354,2.8125,0.3594,7,-7.0781,305.7251,1.1246,128.0164,-137,6.4644,187.6262,0,15.6709,3.0868,0.5041,43.1412,16.5485,60,16,26,584,20,318,0.457,3.6875,0.9375,-1.5664,-52.5,93.4063,5.0156,17.3281,27.2656,450.8057,642.395,28.5,0.8125,2.4688,16.1875,85.7969
616579.0,587,1.6409,121.2121,1.625,622,0,122,4.9285,3.5508,3.418,9,-6.2188,283.9966,1.1833,125.6566,-127,5.5613,32.747,0,15.7717,3.0644,0.4572,41.744,15.8803,48,16,22,584,20,334,1.7148,4.125,1.375,-1.5664,-52.25,94.5781,1.7188,17.3125,26.1875,471.5576,624.4507,28.5,0.8125,1.3438,13.1406,87.3281
617569.0,588,1.6449,121.2121,1.625,612,0,126,4.8,2.8906,3.832,11,-4.1094,175.9033,1.2353,123.6364,-117,4.7241,19.27,0,16.0294,3.063,0.4503,41.7894,15.902,66,16,14,582,20,326,0.125,6.125,2.625,-1.5664,-52.25,91.8281,1.0313,14.6094,25.5781,424.4995,589.5996,28.5,0.8125,3.4531,6.8281,84.7656
618559.0,589,1.6409,122.6994,1.625,632,0,123,2.239,2.1406,0.6563,10,-3.1563,195.1904,1.0949,129.2434,-143,7.0374,0,0,15.5222,3.0751,0.5067,43.0246,16.4927,48,20,14,598,20,324,0.4375,3.25,0.6875,-1.5664,-52.25,92.125,0.3906,12.1563,17.625,387.5732,554.4434,28.5,0.8125,-3.7656,8.7813,86.5
619537.0,590,1.6489,122.3242,1.625,608,0,121,4.6324,2.2891,4.0273,9,-5.2344,202.3315,1.227,123.9551,-118,4.8048,20.5145,0,16.1349,3.0678,0.4815,42.8501,16.4093,65,10,30,568,20,331,0.6953,3.1875,1.4375,-1.5664,-52.25,84.7656,3.7031,13.9063,25.75,411.6211,609.8633,28.5,0.8125,-0.8438,11.5313,79.0156
620518.0,591,1.6449,120.4819,1.625,638,0,129,4.5689,3.1914,3.2695,7,-5.1875,265.686,1.1223,128.1124,-140,6.748,264.0208,0,15.3762,3.0908,0.4506,41.2587,15.6482,43,24,20,594,39,304,1.6367,5.0,1.5,-1.5664,-52.25,112.5469,5.0469,20.5625,25.75,450.9888,674.4385,28.5,0.8125,6.8281,16.125,93.6875
621514.0,592,1.6369,116.5049,1.625,664,0,119,3.6396,2.3477,2.7813,9,-3.875,291.2598,1.1024,128.932,-149,7.6335,0,0,14.7741,3.1019,0.3488,37.6462,13.9208,2,18,24,622,42,316,1.9414,3.1875,1.0,-1.5664,-52.25,106.0,4.5156,16.5625,25.75,420.6543,713.9893,28.5,0.8125,7.5781,12.7969,88.2656
622544.0,593,1.6369,121.2121,1.625,632,0,122,3.1208,2.9414,1.043,9,-4.0781,271.9727,1.1329,127.6768,-137,6.4644,157.0336,0,15.5222,3.066,0.464,41.707,15.8626,36,18,16,598,26,330,0.9258,3.8125,1.125,-1.5664,-52.5,96.3594,2.7344,12.2656,26.5469,432.5562,612.854,28.5,0.8125,1.3594,10.9531,84.1094
623534.0,594,1.6369,121.4575,1.625,618,0,124,5.2894,4.0,3.4609,9,-5.2969,240.4175,1.1974,125.1012,-124,5.3032,28.5134,0,15.8738,3.0513,0.4594,41.8607,15.9361,56,16,24,578,34,316,1.25,5.25,2.3125,-1.5664,-52.5,104.1719,3.2031,14.4063,26.5469,455.7495,613.2813,28.5,0.8125,0.25,12.4219,88.8906
624522.0,595,1.633,120.0,1.625,638,0,117,3.3503,2.0469,2.6523,8,-6.75,230.5298,1.1348,127.6,-138,6.5583,151.8139,0,15.3762,3.0633,0.4334,40.6302,15.3477,40,18,24,596,44,302,2.3945,4.375,1.75,-1.5664,-52.5,109.8125,3.5156,13.5781,26.5469,459.5947,720.8862,28.5,0.8125,2.25,13.4219,89.1875
625522.0,596,1.633,120.9677,1.625,634,0,110,3.9417,2.543,3.0117,9,-2.4063,254.4556,1.1293,127.8226,-138,6.5583,288.6615,0,15.4732,3.059,0.4576,41.4362,15.7331,46,16,24,594,42,302,0.3359,3.875,2.0625,-1.5664,-52.5,109.0469,5.3594,13.3906,26.5469,438.3545,747.3145,28.5,0.8125,9.6563,11.2031,88.3125
626514.0,597,1.629,121.2121,1.625,627,0,113,4.3916,3.2539,2.9492,9,-5.1406,304.9316,1.1579,126.6667,-132,6.0047,62.8453,0,15.6459,3.0426,0.4575,41.5418,15.7837,48,18,22,587,22,327,1.5781,3.625,1.75,-1.5664,-52.5,95.125,4.6875,12.6719,27.5781,468.6279,627.4414,28.5,0.8125,7.1094,13.3281,85.3125
627504.0,598,1.633,123.3299,1.625,621,0,113,3.8379,2.8359,2.5859,8,-5.2188,237.1216,1.1337,127.6465,-135,6.2785,210.9467,0,15.7971,3.0454,0.5148,43.4228,16.6831,61,17,22,582,20,322,1.7695,3.25,1.0,-1.5664,-52.5,94.875,4.5156,14.1094,26.2344,465.1489,621.46,28.5,0.8125,5.5938,13.75,87.5156
628477.0,599,1.6409,124.7401,1.625,602,0,103,4.5931,3.4336,3.0508,9,-5.2031,223.5107,1.196,125.1559,-121,5.051,30.3293,0,16.2957,3.044,0.5336,44.4802,17.1888,80,18,20,564,20,322,1.1367,4.0625,1.125,-1.5664,-52.75,95.7813,2.5938,13.7344,27.0,427.9785,646.3623,28.5,0.8125,6.9063,11.9219,87.9688
629439.0,600,1.6528,123.4568,1.625,600,0,110,4.553,1.9766,4.1016,9,-4.6406,207.3364,1.24,123.4568,-114,4.486,18.8254,0,16.35,3.0685,0.5023,43.6942,16.8129,68,10,28,562,28,328,0.2305,3.875,0.9375,-1.5664,-52.75,99.4063,3.3438,14.6719,28.2344,493.2861,612.1826,28.5,0.8125,2.5625,12.4219,88.4219
630411.0,601,1.6489,120.7243,1.625,610,0,115,6.2756,4.2031,4.6602,11,-4.1406,205.3223,1.259,122.7364,-113,4.4079,16.197,0,16.082,3.0698,0.4366,41.4594,15.7442,58,8,20,582,20,336,1.9141,4.75,0.6875,-1.5664,-52.5,95.2969,0.7656,17.1719,28.2031,421.814,601.4404,28.5,0.8125,4.8906,6.8281,88.2188
631405.0,602,1.6489,119.7605,1.625,604,0,113,5.4853,3.4727,4.2461,9,-3.9375,146.9727,1.3179,120.5589,-103,3.6645,12.2924,0,16.2417,3.0637,0.4059,40.6728,15.3681,64,18,24,562,20,336,1.8477,5.5,1.5,-1.5664,-52.75,86.0313,-0.1406,15.4688,24.6563,385.376,591.7969,28.5,0.8125,3.1094,10.9219,78.7969
632407.0,603,1.6528,123.2033,1.625,598,0,112,4.035,2.707,2.9922,10,-6.7344,222.7783,1.2575,122.7926,-111,4.2538,16.8872,0,16.4047,3.0664,0.4939,43.4867,16.7137,76,16,22,560,20,330,2.3398,4.75,2.1875,-1.5664,-52.75,85.4219,0.7813,18.0938,25.1875,444.7021,553.5278,28.5,0.8125,0.6406,10.4375,80.5156
633381.0,604,1.6608,125.3918,1.625,607,0,116,2.838,2.7656,0.6367,7,-4.7344,252.3193,1.1532,126.8548,-129,5.7367,48.6822,0,16.1614,3.0935,0.5663,45.5253,17.6885,77,16,27,564,20,320,1.0078,3.0625,0.8125,-1.5664,-52.75,97.6094,6.1875,15.9844,27.6094,445.9229,638.5498,28.5,0.8125,2.0156,16.9688,90.1563
634338.0,605,1.6647,123.2033,1.625,605,0,117,4.147,2.9961,2.8672,9,-6.4688,296.814,1.2198,124.23,-118,4.8048,20.2353,0,16.2149,3.1003,0.5042,43.7412,16.8354,63,23,12,570,20,336,1.6797,4.0625,1.125,-1.5664,-52.75,94.4375,3.5313,11.9063,21.75,465.0269,589.5386,28.5,0.8125,-5.7344,11.5156,87.8906
635312.0,606,1.6608,122.6994,1.625,608,0,115,2.5978,1.6719,1.9883,11,-6.3125,326.2329,1.2171,124.3354,-119,4.8862,20.8728,0,16.1349,3.0945,0.492,43.2743,16.6121,68,18,16,574,28,320,0.1211,3.5,1.3125,-1.5664,-52.75,100.5625,2.4063,12.4688,25.2344,422.6685,621.8262,28.5,0.8125,8.6094,8.0625,90.1875
636290.0,607,1.6568,121.7039,1.625,626,0,113,5.36,3.375,4.1641,11,-3.375,194.2139,1.1502,126.9777,-133,6.0953,49.272,0,15.6709,3.1049,0.4791,42.4632,16.2242,54,16,14,596,20,324,1.1016,3.0625,0.9375,-1.5664,-52.75,92.3594,1.375,16.6406,26.75,401.5503,618.103,28.5,0.8125,1.0,7.5625,85.7344
637276.0,608,1.6568,122.449,1.625,620,0,118,3.114,2.2578,2.1445,8,-6.875,216.1255,1.1613,126.5306,-130,5.8253,40.3924,0,15.8226,3.0984,0.4946,43.0526,16.5061,62,24,20,576,20,322,2.7344,4.5,1.5625,-1.5664,-52.75,91.2813,2.3125,13.9844,22.875,424.0112,604.187,28.5,0.8125,-0.875,14.6094,83.8281
638256.0,609,1.6568,121.2121,1.625,616,0,116,4.1789,2.6172,3.2578,10,-7.2969,264.7705,1.2143,124.4444,-121,5.051,21.1241,0,15.9253,3.0941,0.4571,42.0153,16.0101,58,16,18,582,20,330,1.5391,4.9375,2.1875,-1.5664,-52.75,97.9844,0.5156,16.8594,26.3281,472.6563,601.3184,28.5,0.8125,7.0469,9.2031,90.125
639246.0,610,1.6647,123.9669,1.625,605,0,122,4.2095,3.3516,2.5469,9,-6.2344,284.4238,1.2,125.0,-121,5.051,24.153,0,16.2149,3.1003,0.5246,44.3527,17.1278,66,16,22,567,21,332,1.8828,3.5625,1.4375,-1.5664,-52.75,97.4844,3.0,16.3438,28.2969,449.2188,605.4077,28.5,0.8125,0.2813,12.2656,89.5156
640214.0,611,1.6568,119.6411,1.625,624,0,125,3.6782,2.375,2.8086,8,-6.8438,292.4194,1.2147,124.4267,-123,5.2184,20.322,0,15.7212,3.1027,0.4229,40.8199,15.4384,34,17,25,582,28,338,1.5742,3.9375,1.9375,-1.5664,-52.75,91.8438,4.0469,16.8281,29.3594,487.2437,612.6099,28.5,0.8125,1.9688,13.9375,81.0781
641217.0,612,1.6489,120.9677,1.625,604,0,129,5.9169,4.4883,3.8555,7,-5.7656,150.9399,1.2848,121.7742,-108,4.0278,14.3429,0,16.2417,3.0637,0.4384,41.6495,15.8351,64,16,44,544,20,336,1.5938,7.75,2.6875,-1.5664,-52.5,81.9688,0.0469,15.5625,25.1094,428.894,611.6333,28.5,0.8125,-4.8906,16.9688,75.3906
642209.0,613,1.6449,119.0476,1.625,630,0,121,4.2134,2.9102,3.0469,9,-5.2656,209.7778,1.2,125.0,-126,5.4746,24.6642,0,15.5714,3.082,0.4038,40.0135,15.0528,40,24,18,588,20,334,1.9453,5.6875,2.125,-1.5664,-52.75,90.9688,3.9219,16.375,29.7344,416.5649,607.666,28.5,0.8125,-1.5313,12.7813,84.0938
643217.0,614,1.633,116.7315,1.625,650,0,121,3.8353,2.6367,2.7852,9,-8.0156,289.6729,1.1631,126.4591,-136,6.3711,44.6322,0,15.0923,3.0765,0.3464,37.7916,13.9903,16,16,22,612,22,336,1.8516,4.625,2.25,-1.5664,-52.75,95.7656,1.5781,14.6875,25.5469,500.9155,603.2715,28.5,0.8125,2.8125,11.4531,87.7188
644245.0,615,1.629,118.8119,1.625,640,0,126,4.2163,2.8477,3.1094,10,-6.4844,189.6973,1.1563,126.7327,-135,6.2785,60.6081,0,15.3281,3.0564,0.3998,39.5462,14.8293,34,18,24,598,20,330,1.5,4.75,2.25,-1.5664,-52.75,93.3594,1.1719,16.5156,28.4531,415.4053,590.6372,28.5,0.8125,1.0156,10.0938,86.2031
645255.0,616,1.629,122.3242,1.625,608,0,118,5.8336,4.1211,4.1289,10,-5.8594,199.2188,1.227,123.9551,-118,4.8048,22.9286,0,16.1349,3.0234,0.4751,42.4821,16.2333,65,16,22,570,20,331,1.8086,4.6875,1.9375,-1.5664,-52.75,97.0469,0.6719,17.7813,26.25,404.9072,593.6279,28.5,0.8125,3.9844,10.7031,89.5781
646236.0,617,1.629,122.1996,1.625,613,0,119,4.5471,3.2695,3.1602,9,-7.0,222.168,1.2039,124.8473,-122,5.1344,28.6417,0,16.0033,3.0284,0.4727,42.2993,16.1458,59,15,27,571,20,332,1.7734,4.0,1.5625,-1.5664,-52.75,96.7031,0.9688,16.8125,25.8438,427.7344,606.9946,28.5,0.8125,3.1406,12.3906,89.1719
647218.0,618,1.625,120.4819,1.625,622,0,119,4.3851,2.7422,3.4219,9,-5.375,149.353,1.2026,124.8996,-124,5.3032,28.8071,0,15.7717,3.0285,0.4323,40.8559,15.4556,52,26,18,578,20,330,1.1055,5.75,1.875,-1.5664,-52.75,96.0781,0.5,17.9688,28.6563,367.3706,605.1025,28.5,0.8125,5.6563,12.1719,87.8906
648214.0,619,1.6131,113.2075,1.625,678,0,113,4.2957,3.0859,2.9883,10,-4.5625,189.0259,1.1268,127.9245,-148,7.5326,0,0,14.469,3.0616,0.2484,34.1666,12.2568,238,16,22,640,20,344,1.1055,3.75,1.625,-1.5664,-53.0,94.375,3.0625,18.0156,25.6563,393.4326,573.8525,28.5,0.8125,2.5313,10.7188,88.9531
649274.0,620,1.6012,115.1631,1.625,652,0,106,3.8675,2.9375,2.5156,12,-3.4375,150.7568,1.1963,125.144,-131,5.9147,33.8457,0,15.046,3.0051,0.2941,35.8883,13.0801,22,20,12,620,20,330,0.7969,5.125,1.75,-1.5664,-52.75,92.1875,-0.0938,15.25,25.25,332.3975,563.2324,28.5,0.8125,6.2656,5.0625,85.5156
650316.0,621,1.6091,122.449,1.625,614,0,108,3.6815,2.0664,3.0469,9,-5.8125,168.335,1.1922,125.3061,-124,5.3032,40.5069,0,15.9772,2.9851,0.4738,42.133,16.0664,70,24,18,572,20,320,1.793,5.1875,1.5625,-1.5664,-52.75,92.1875,0.1875,20.1719,28.3594,383.606,604.3091,28.5,0.8125,9.0156,11.6406,85.6719
651296.0,622,1.6171,120.7243,1.625,632,0,107,3.468,2.2109,2.6719,9,-6.7656,256.7139,1.1456,127.163,-135,6.2785,147.3943,0,15.5222,3.0207,0.4443,40.9354,15.4936,48,18,22,592,20,324,0.5313,2.625,0.625,-1.5664,-52.75,82.8281,0.75,18.6875,20.8906,418.7622,544.1895,28.5,0.8125,16.7969,12.3438,78.6875
652290.0,623,1.6051,112.1495,1.625,651,0,110,2.7462,2.4648,1.2109,11,-8.8438,486.6333,1.2873,121.6822,-116,4.6441,13.8611,0,15.0691,3.0132,0.2041,33.2462,11.8167,12,10,35,606,20,341,1.0781,5.4375,2.6875,-1.5664,-52.75,72.0469,1.4688,10.4844,17.7656,597.5342,580.9326,28.5,0.8125,-0.3438,8.4844,65.8906
653360.0,624,1.5932,116.6181,1.625,656,0,111,4.2251,2.418,3.4648,10,-5.0781,250.7324,1.1372,127.5024,-142,6.9403,0,0,14.9543,2.991,0.3405,37.1345,13.6761,10,12,30,614,20,338,1.3594,2.125,0.375,-1.5664,-53.0,85.2188,-2.9219,16.4531,21.5938,410.5835,588.6841,28.5,0.8125,4.4219,10.4844,79.7969
654389.0,625,1.5853,116.7315,1.625,646,0,105,3.2152,2.3672,2.1758,9,-5.9219,180.0537,1.1827,125.6809,-132,6.0047,57.9716,0,15.1858,2.9627,0.333,37.0255,13.6239,12,6,38,602,20,346,1.6445,2.4375,0.875,-1.5664,-53.0,91.625,0.6406,14.8281,20.7813,370.6665,576.7822,28.5,0.8125,3.9375,12.75,85.6719
655417.0,626,1.5853,119.7605,1.625,628,0,115,4.4395,3.2617,3.0117,12,-2.9531,111.2671,1.1911,125.3493,-127,5.5613,51.556,0,15.621,2.9453,0.4057,39.5741,14.8427,40,8,24,596,20,336,1.5859,2.75,0.625,-1.5664,-52.75,98.2344,-0.0938,18.0469,25.5156,340.0879,582.7637,28.5,0.8125,-2.7031,6.1719,91.8906
656419.0,627,1.5932,118.5771,1.625,638,0,121,3.333,2.1172,2.5742,9,-5.5313,207.6416,1.1724,126.087,-132,6.0047,73.1103,0,15.3762,2.9728,0.3822,38.7326,14.4403,32,18,28,592,20,334,0.6445,4.125,1.4375,-1.5664,-52.75,85.1094,2.2188,15.5156,28.0625,376.5869,566.6504,28.5,0.8125,5.7969,11.7656,77.7344
657431.0,628,1.6051,121.7039,1.625,618,0,121,3.8737,3.125,2.2891,9,-6.9688,214.9048,1.1909,125.355,-125,5.3885,42.4245,0,15.8738,2.9801,0.4562,41.4794,15.7538,54,16,24,578,20,332,2.082,3.6875,1.5,-1.5664,-52.75,91.5,-0.7344,15.4375,19.7813,420.0439,566.7725,28.5,0.8125,-5.0313,11.0781,85.7656
658417.0,629,1.6012,120.4819,1.625,617,0,119,5.7055,3.6992,4.3438,10,-4.2656,210.7544,1.2285,123.8956,-119,4.8862,25.8363,0,15.8995,2.9703,0.4216,40.4299,15.2519,54,22,10,585,20,333,1.3555,6.5,1.875,-1.5664,-53.0,95.0781,1.9063,15.8125,27.7656,425.415,576.8433,28.5,0.8125,9.25,9.6094,88.3281
659413.0,630,1.6091,125.3918,1.625,591,0,123,6.1363,3.9922,4.6602,9,-5.375,154.6631,1.2386,123.511,-113,4.4079,24.8761,0,16.599,2.9639,0.5314,44.3961,17.1486,85,20,17,554,20,328,2.1563,4.625,1.125,-1.5664,-53.0,91.5313,0.3281,14.8438,21.9844,508.4839,641.5405,28.5,0.8125,-3.6875,13.125,85.4844
660370.0,631,1.621,120.2405,1.625,626,0,116,6.1988,3.8633,4.8477,9,-3.5469,167.7856,1.1885,125.4509,-127,5.5613,35.855,0,15.6709,3.0236,0.4276,40.5928,15.3298,44,14,26,586,20,334,1.0156,3.1875,1.5,-1.5664,-53.0,95.8906,2.875,16.6563,27.1875,422.5464,583.6182,28.5,0.8125,9.5156,13.375,89.1875
661368.0,632,1.6369,125.523,1.625,580,0,117,4.3154,2.5352,3.4922,9,-4.3438,193.2373,1.2966,121.3389,-102,3.5939,15.483,0,16.9138,3.0142,0.5304,44.8837,17.3817,88,24,16,540,20,336,1.5898,5.9375,1.9375,-1.5664,-53.0,94.8125,4.0,15.3438,24.6094,415.4663,603.8208,28.5,0.8125,2.625,12.8594,88.9844
662324.0,633,1.6449,121.2121,1.625,592,0,125,5.0414,4.0859,2.9531,10,-3.7031,126.8921,1.3446,119.596,-97,3.251,11.7112,0,16.5709,3.0429,0.4342,41.7683,15.8919,68,20,18,554,20,344,1.7813,5.4375,1.5,-1.5664,-53.0,91.5469,1.1719,21.8594,24.6094,409.6069,554.2603,28.5,0.8125,6.3594,10.5156,84.9219
663314.0,634,1.6409,118.1102,1.625,638,0,111,3.0912,2.6875,1.5273,10,-5.0469,207.9468,1.185,125.5906,-130,5.8253,29.5535,0,15.3762,3.0816,0.3813,39.1425,14.6363,26,16,18,604,20,340,2.1055,3.375,1.0,-1.5664,-53.0,97.5469,1.3594,21.1094,24.6094,394.2871,535.1563,28.5,0.8125,9.2813,8.9688,90.5313
664330.0,635,1.6409,116.9591,1.625,646,0,112,4.5403,3.3555,3.0586,13,-2.0938,159.9121,1.1765,125.9259,-133,6.0953,32.221,0,15.1858,3.0905,0.3527,38.1283,14.1513,16,2,10,634,20,342,0.5078,0.25,0.0,-1.5664,-53.0,96.4375,-0.0313,16.4063,24.0781,434.021,516.2964,28.5,0.8125,4.2969,4.2813,90.6094
665356.0,636,1.6369,118.9296,1.625,634,0,114,3.8516,2.7891,2.6563,9,-5.5469,179.9316,1.183,125.669,-130,5.8253,32.1744,0,15.4732,3.0681,0.4045,39.8797,14.9888,32,19,23,592,21,337,1.8203,3.375,2.0625,-1.5664,-53.0,96.625,3.8281,17.3281,28.4219,431.8848,555.8472,28.5,0.8125,3.4219,11.7813,89.5781
666365.0,637,1.629,116.9591,1.625,634,0,119,4.1101,3.0117,2.7969,10,-3.2344,131.958,1.2366,123.5867,-121,5.051,18.8865,0,15.4732,3.05,0.3426,37.9523,14.0671,26,18,26,590,20,344,0.1523,4.5625,2.25,-1.5664,-53.0,92.0625,2.7969,18.8438,29.4688,354.4312,570.7397,28.5,0.8125,2.0469,9.5469,85.1719
667391.0,638,1.6171,118.1102,1.625,626,0,114,3.3263,2.7148,1.9219,9,-2.9844,119.3237,1.246,123.2283,-118,4.8048,19.2514,0,15.6709,3.0147,0.3674,38.7524,14.4498,26,18,26,582,28,344,0.3945,3.5,2.0625,-1.5664,-53.25,92.2813,2.6875,15.4688,24.7188,388.4888,560.9131,28.5,0.8125,0.3594,11.5469,81.8438
668407.0,639,1.6051,112.782,1.625,674,0,124,2.7941,1.4844,2.3672,8,-6.6719,214.0503,1.1573,126.6917,-142,6.9403,76.9108,0,14.5549,3.0382,0.2321,33.6693,12.019,228,18,32,624,28,350,1.3633,2.5625,1.125,-1.5664,-53.0,87.6563,3.1406,15.2969,26.625,397.2778,528.8696,28.5,0.8125,-0.1406,14.0313,78.5938
669471.0,640,1.5893,116.7315,1.625,664,0,124,1.7251,1.4531,0.9297,8,-5.3438,202.5757,1.0964,129.1829,-150,7.7351,0,0,14.7741,2.9901,0.3442,37.0606,13.6407,6,26,16,622,20,334,2.0352,1.8125,1.0625,-1.5664,-53.0,85.875,3.2031,14.8594,23.0469,433.96,547.1802,28.5,0.8125,-2.6563,14.4844,80.0313
