timestamp,step,stride_pace,step_rate,stride_length,contact_time,flight_ratio,power,shock,impact_gs,braking_gs,footstrike_type,pronation_excursion_fs_mp,max_pronation_velocity,grf_vert_peak,contact_ratio,flight_time,stride_angle,kleg,kvert,grf_vert,grf_horiz,swing_force_rate,total_force_rate,vo2,time_max_fs,time_fs_mpv,time_mpv_mp,time_mp_to,time_to_min,time_swing,medial_lateral_gs,braking_gs_amp,impact_gs_amp,vertical_speed,elevation_gain,swing_excursion,yaw_excursion_fs_mp,yaw_excursion_mp_to,yaw_excursion_swing,stance_velocity_max_fs_mp,stance_velocity_max_mp_to,temperature,step_length,pronation_excursion_mp_to,stance_excursion_fs_mp,stance_excursion_mp_to
321851.0,274,1.6162,125.0,1.5702,620,0,146,2.8401,0.5938,2.7773,13,-9.6875,318.3594,1.0968,129.1667,-140,6.9814,0,0,15.8226,3.0068,0.5489,44.3166,17.1105,86,8,26,586,20,298,0.8047,1.6875,1.25,0.0,-49.0,84.9219,5.3906,18.4531,21.4063,379.3945,536.0718,28.0,0.7851,-13.2188,4.125,81.1875
322811.0,275,1.6201,124.3523,1.5702,590,0,147,4.743,2.7734,3.8477,9,-10.6563,299.3774,1.2712,122.2798,-108,4.168,18.3367,0,16.6271,2.9868,0.5083,43.824,16.875,97,8,44,538,20,317,3.5469,0.625,0.9375,0.0,-48.75,77.0781,0.8281,20.0625,21.9375,386.8408,584.9609,28.0,0.7851,-11.0781,13.1563,73.4375
323776.0,276,1.6201,125.261,1.5702,622,0,153,2.7288,1.1953,2.4531,12,-8.5469,362.4268,1.0804,129.8539,-143,7.2807,0,0,15.7717,3.0174,0.5592,44.6165,17.254,76,10,18,594,20,306,1.3438,3.0625,1.75,0.0,-48.75,91.0781,3.2031,19.9688,23.7188,424.7437,580.1392,28.0,0.7851,-27.6875,4.4219,87.25
324734.0,277,1.6201,124.0951,1.5702,604,0,161,3.4126,1.3711,3.125,13,-7.6719,311.8286,1.202,124.9224,-121,5.2265,32.9024,0,16.2417,2.9998,0.5149,43.6866,16.8093,85,2,24,578,22,313,1.8594,1.5,1.875,0.0,-48.75,86.8281,3.6406,21.7188,24.2969,400.0244,556.3354,28.0,0.7851,-21.5156,3.8594,82.2969
325701.0,278,1.6201,122.1996,1.5702,620,0,150,3.9177,2.6055,2.9258,10,-10.5,204.0405,1.1677,126.2729,-129,5.9356,57.8236,0,15.8226,3.0154,0.4758,42.1583,16.0785,72,7,42,571,20,312,1.5898,1.625,1.25,0.0,-48.75,82.1406,5.5,16.1406,20.7344,346.8018,568.4814,28.0,0.7851,-18.3281,10.125,78.1875
326683.0,279,1.6162,122.1996,1.5702,614,0,141,4.1688,2.3867,3.418,9,-9.4375,160.8887,1.1987,125.0509,-123,5.3997,33.9801,0,15.9772,3.0009,0.4695,42.0669,16.0348,70,10,48,556,30,310,1.2227,2.0,1.375,0.0,-48.75,79.1406,5.2656,16.6875,22.5313,341.4917,539.0015,28.0,0.7851,-10.9531,13.3281,69.2188
327665.0,280,1.6124,121.3347,1.5702,629,0,151,3.1125,1.6602,2.6328,11,-3.1719,77.2705,1.1447,127.1992,-135,6.496,210.954,0,15.5962,3.0071,0.4607,41.4451,15.7374,61,20,15,594,20,314,0.6641,3.0625,0.8125,0.0,-48.75,89.1563,1.2813,23.8906,26.2344,307.8003,591.7969,28.0,0.7851,-24.0781,7.5,85.1406
328654.0,281,1.6086,120.7243,1.5702,624,0,146,3.8456,1.9063,3.3398,14,-0.2031,27.5879,1.1859,125.5533,-127,5.7543,43.5739,0,15.7212,2.9935,0.4356,40.764,15.4117,64,2,6,616,24,312,0.4961,0.1875,0.3125,0.0,-48.5,86.5,0.3594,25.5,26.0938,193.4814,572.0215,28.0,0.7851,-20.9531,1.3438,82.0156
329648.0,282,1.6009,120.603,1.5702,629,0,143,2.9762,1.7188,2.4297,8,-11.6406,192.8711,1.1638,126.4322,-132,6.2128,92.3724,0,15.5962,2.9812,0.4372,40.6357,15.3503,49,18,52,559,22,324,1.1836,3.3125,1.5,0.0,-48.5,78.4531,3.3281,15.5313,16.8594,322.8149,539.7339,28.0,0.7851,-10.6094,15.1719,73.0
330643.0,283,1.597,121.2121,1.5702,626,0,137,4.4301,1.7305,4.0781,10,-6.6563,246.0327,1.1629,126.4646,-131,6.1197,109.9198,0,15.6709,2.9697,0.4469,40.956,15.5035,60,8,30,588,20,318,1.0508,1.875,1.0,0.0,-48.5,87.3594,0.1406,21.0156,18.9219,411.438,552.9785,28.0,0.7851,-10.3906,9.5781,82.25
331633.0,284,1.597,123.839,1.5702,627,0,134,4.2547,1.8242,3.8438,8,-12.0781,264.2212,1.0909,129.4118,-143,7.2807,0,0,15.6459,2.9707,0.5212,43.1654,16.56,59,10,48,569,22,316,0.6719,4.0625,2.3125,0.0,-48.5,76.1094,5.8281,18.0781,22.0781,331.0547,587.6465,28.0,0.7851,-21.625,14.0,72.6875
332602.0,285,1.5894,120.7243,1.5702,626,0,131,4.3797,1.9883,3.9023,9,-6.1094,159.3018,1.1757,125.9557,-129,5.9356,76.432,0,15.6709,2.9526,0.4314,40.4243,15.2492,56,24,24,578,20,322,1.457,4.75,1.4375,0.0,-48.75,84.6719,0.2969,16.1563,16.3125,350.4028,598.1445,28.0,0.7851,-16.1094,12.9844,80.2969
333596.0,286,1.5894,122.5741,1.5702,615,0,136,2.6752,0.7813,2.5586,9,-8.2031,109.6802,1.1837,125.6384,-126,5.6646,63.3256,0,15.9512,2.9423,0.4748,41.9657,15.9863,69,8,44,563,23,317,2.1914,1.8125,1.5,0.0,-48.5,78.9844,6.4688,17.1563,24.5781,318.6035,590.9424,28.0,0.7851,-22.8906,12.4688,75.4531
334575.0,287,1.5894,122.1996,1.5702,632,0,133,2.856,1.6094,2.3594,10,-11.1094,242.981,1.1076,128.7169,-141,7.0805,0,0,15.5222,2.9583,0.4758,41.6298,15.8257,62,8,44,580,20,310,1.7813,1.375,1.4375,0.0,-48.5,83.1094,6.4375,14.2969,19.0,362.1216,565.7349,28.0,0.7851,-18.8281,10.6563,79.1875
335557.0,288,1.5855,118.9296,1.5702,656,0,126,2.6892,1.7578,2.0352,10,-12.5781,274.353,1.0762,130.0297,-152,8.2138,0,0,14.9543,2.9732,0.4055,39.0109,14.5733,39,8,44,604,20,309,1.1953,1.5625,0.875,0.0,-48.75,83.0781,5.4844,15.0781,17.9063,384.0942,533.0811,28.0,0.7851,-11.4375,9.2656,80.0156
336566.0,289,1.5817,118.1102,1.5702,648,0,118,2.0762,1.5625,1.3672,10,-9.8906,170.166,1.1358,127.5591,-140,6.9814,0,0,15.1389,2.9565,0.3725,38.1395,14.1566,36,6,43,599,22,318,0.1016,1.9375,1.1875,0.0,-48.75,82.4688,5.1094,16.8125,23.375,308.2275,539.0625,28.0,0.7851,-16.0938,10.7813,78.0156
337582.0,290,1.5778,118.8119,1.5702,634,0,121,2.7106,0.6758,2.625,10,-6.1875,129.6997,1.1861,125.5446,-129,5.9356,64.1189,0,15.4732,2.9344,0.382,38.6694,14.41,42,8,36,590,30,318,1.0039,2.5625,1.0625,0.0,-48.75,81.5781,2.2969,15.5625,17.8125,297.7905,513.4888,28.0,0.7851,-9.2188,8.7969,73.7969
338592.0,291,1.5778,120.1201,1.5702,617,0,122,4.2582,2.3086,3.5781,13,-0.5781,210.3271,1.2382,123.5235,-118,4.9718,27.1516,0,15.8995,2.9188,0.4086,39.832,14.966,65,2,13,602,20,322,0.082,0.5625,1.3125,0.0,-48.75,88.9219,-1.5,14.2969,10.8438,319.7632,596.0083,28.0,0.7851,-17.3281,2.7656,84.8438
339591.0,292,1.5587,112.5704,1.5702,658,0,118,4.675,2.0547,4.1992,9,-3.0469,58.1055,1.2401,123.4522,-125,5.5756,25.4823,0,14.9088,2.9138,0.2124,32.9373,11.669,252,40,10,608,26,344,2.0586,4.4375,0.8125,0.0,-48.75,73.3438,3.0313,15.75,19.4063,286.6211,561.3403,28.0,0.7851,-26.1563,12.2188,68.875
340657.0,293,1.5548,118.6944,1.5702,649,0,126,3.1138,1.3281,2.8164,7,-7.4688,171.3257,1.1156,128.3877,-144,7.3817,0,0,15.1156,2.8967,0.3856,38.2707,14.2194,19,24,42,583,26,330,0.582,2.5,1.5,0.0,-48.5,76.75,-1.9063,13.1875,10.6563,315.3076,563.2324,28.0,0.7851,-16.0313,17.6563,72.7656
341668.0,294,1.5548,121.4575,1.5702,654,0,127,4.7146,2.2109,4.1641,8,-13.7969,313.5376,1.0214,132.3887,-160,9.087,0,0,15.0,2.9013,0.462,40.4655,15.2689,38,20,38,596,22,310,0.6445,3.375,2.375,0.0,-48.5,78.4375,2.4063,15.2031,15.25,380.4932,546.0205,28.0,0.7851,-20.8438,14.5,75.375
342656.0,295,1.5548,123.5839,1.5702,601,0,127,3.6544,2.5703,2.5977,7,-10.6563,184.6313,1.2313,123.7899,-116,4.8055,38.3247,0,16.3228,2.8551,0.4771,42.0567,16.0298,89,8,72,521,20,314,1.1602,2.875,1.0625,0.0,-48.5,72.1719,6.2344,11.4531,19.7031,327.3315,560.3027,28.0,0.7851,-7.5625,16.7344,68.1563
343627.0,296,1.5663,124.4813,1.5702,612,0,132,1.9018,1.5586,1.0898,7,-9.9688,148.3765,1.1503,126.971,-130,6.0273,0,0,16.0294,2.8892,0.5099,42.8837,16.4253,78,18,52,542,20,314,0.5781,3.25,1.0,0.0,-48.5,77.6094,3.1094,17.4531,18.5469,360.0464,599.2432,28.0,0.7851,-16.8125,17.3125,73.1719
344591.0,297,1.5702,122.0753,1.5702,627,0,133,3.4291,1.668,2.9961,9,-5.8594,128.8452,1.1356,127.5687,-136,6.5917,0,0,15.6459,2.9108,0.4655,41.253,15.6455,73,16,32,579,22,302,1.6992,3.25,0.8125,0.0,-48.5,81.6563,3.3594,19.3281,23.4219,285.8887,556.7627,28.0,0.7851,-14.6875,11.0781,76.875
345574.0,298,1.574,120.7243,1.5702,622,0,136,2.9108,1.9023,2.2031,10,-7.2031,164.3677,1.1961,125.1509,-125,5.5756,55.362,0,15.7717,2.9148,0.4239,40.1478,15.117,64,2,42,578,24,314,2.2578,0.625,0.125,0.0,-48.5,80.5156,4.4375,14.9688,19.3906,293.457,541.626,28.0,0.7851,-12.6094,9.5313,74.5781
346568.0,299,1.574,120.3611,1.5702,640,0,139,2.7315,1.4844,2.293,9,-9.8125,169.6777,1.1156,128.3852,-142,7.1803,0,0,15.3281,2.9314,0.4307,39.976,15.0349,47,6,52,582,27,310,0.3164,0.375,1.0625,0.0,-48.25,82.7656,6.0781,15.1406,19.2188,329.4067,554.4434,28.0,0.7851,-21.3594,11.3125,75.6875
347565.0,300,1.5855,117.8782,1.5702,656,0,146,3.0303,2.168,2.1172,11,-12.7813,280.9448,1.1037,128.8802,-147,7.6889,0,0,14.9543,2.9732,0.3719,38.0045,14.0921,30,8,40,608,24,314,0.8984,1.375,1.25,0.0,-48.25,86.9688,5.2656,17.2969,22.2813,382.8125,541.687,28.0,0.7851,-20.5313,8.0313,81.25
348583.0,301,1.5778,114.3947,1.5702,684,0,137,3.0182,2.0117,2.25,8,-11.875,239.4409,1.0673,130.4099,-160,9.087,0,0,14.3421,2.9847,0.2849,34.827,12.5726,245,2,60,622,25,326,0.332,3.25,0.375,0.0,-48.25,79.6719,2.5469,17.6094,20.1406,338.7451,548.0347,28.0,0.7851,-19.3438,14.1563,74.2656
349632.0,302,1.574,120.0,1.5702,646,0,129,3.7318,2.1875,3.0234,8,-11.8281,193.6646,1.096,129.2,-146,7.5858,0,0,15.1858,2.9371,0.4219,39.5906,14.8506,42,8,66,572,22,314,1.6992,1.4375,1.125,0.0,-48.25,73.5156,4.9844,14.9844,18.9844,356.6895,526.1841,28.0,0.7851,-15.1406,14.9688,68.6406
350632.0,303,1.5663,119.403,1.5702,658,0,127,3.045,2.0938,2.2109,10,-9.7031,149.1089,1.0547,130.9453,-156,8.6453,0,0,14.9088,2.9313,0.4148,39.077,14.605,43,16,38,604,20,303,0.8125,3.1875,1.375,0.0,-48.5,80.9063,3.0156,14.4063,16.1719,310.1196,542.0532,28.0,0.7851,-14.1719,9.9844,77.125
351637.0,304,1.5587,120.0,1.5702,634,0,130,3.4558,1.6523,3.0352,11,-5.5781,151.001,1.1546,126.8,-134,6.4009,0,0,15.4732,2.8916,0.4089,39.3054,14.7142,50,8,32,594,22,318,0.9727,1.0,0.8125,0.0,-48.25,86.8125,1.8906,18.7031,17.8906,346.4966,543.7622,28.0,0.7851,-16.2188,8.4844,82.4375
352637.0,305,1.551,117.0732,1.5702,660,0,127,3.2355,1.4141,2.9102,9,-4.7969,88.2568,1.1061,128.7805,-148,7.7925,0,0,14.8636,2.8983,0.3458,36.8309,13.5309,23,8,42,610,22,319,0.5156,1.875,0.6875,0.0,-48.5,82.625,1.7656,17.1094,19.5,325.3174,541.3208,28.0,0.7851,-17.8594,12.6406,77.7969
353662.0,306,1.551,119.0476,1.5702,648,0,124,2.428,1.7031,1.7305,9,-9.2188,286.499,1.1111,128.5714,-144,7.3817,0,0,15.1389,2.8871,0.3904,38.3996,14.281,36,8,46,594,24,316,1.6641,1.6875,1.4375,0.0,-48.25,80.4531,1.4531,13.9688,12.5313,390.3809,519.165,28.0,0.7851,-17.5156,11.4219,75.7031
354670.0,307,1.551,121.0898,1.5702,630,0,117,3.8542,2.9727,2.4531,14,-6.3906,237.6709,1.146,127.1443,-135,6.496,0,0,15.5714,2.8711,0.4358,40.1302,15.1086,63,8,22,600,24,307,0.9102,2.25,0.75,0.0,-48.5,87.5313,4.125,18.0156,19.4375,342.8955,538.269,28.0,0.7851,-22.2188,1.5781,82.2656
355661.0,308,1.5587,121.9512,1.5702,640,0,111,3.0555,1.4609,2.6836,7,-14.8594,291.626,1.075,130.0813,-148,7.7925,0,0,15.3281,2.897,0.4656,40.8837,15.4689,52,17,56,567,24,308,0.3203,2.0625,1.1875,0.0,-48.5,77.5625,2.4063,17.6406,15.7188,395.6299,535.0952,28.0,0.7851,-15.6563,18.5156,73.0156
356645.0,309,1.5702,122.449,1.5702,620,0,124,3.8031,1.707,3.3984,10,-9.3438,208.252,1.1613,126.5306,-130,6.0273,1937.6486,0,15.8226,2.9046,0.4663,41.4285,15.7295,72,8,40,572,20,312,1.4648,2.1875,1.375,0.0,-48.25,82.5625,5.5781,16.1563,22.6719,331.604,545.9595,28.0,0.7851,-16.4688,9.6406,77.9688
357625.0,310,1.5702,120.1201,1.5702,611,0,122,4.6662,2.582,3.8867,9,-4.1094,88.9282,1.27,122.3223,-112,4.4812,21.3742,0,16.0556,2.8967,0.4021,39.7057,14.9056,65,36,8,567,24,324,1.3203,4.8125,0.875,0.0,-48.5,81.1406,2.5781,14.8281,15.8281,340.271,583.1299,28.0,0.7851,-17.6875,11.0,75.1406
358624.0,311,1.5702,118.1102,1.5702,644,0,122,3.8865,2.1133,3.2617,10,-4.8594,145.5078,1.1553,126.7717,-136,6.5917,0,0,15.2329,2.9266,0.367,37.9489,14.0655,36,2,40,602,24,320,0.9922,1.375,1.875,0.0,-48.5,85.0938,0.7188,17.625,14.75,336.1816,536.377,28.0,0.7851,-13.0781,10.7656,79.5938
359640.0,312,1.5663,117.9941,1.5702,659,0,113,2.5539,1.7383,1.8711,9,-11.2656,178.772,1.0865,129.5969,-151,8.1075,0,0,14.8862,2.9323,0.3754,37.8777,14.0314,25,18,36,605,24,316,1.0234,2.3125,1.1875,0.0,-48.5,85.4688,4.3438,17.0313,20.0313,348.938,544.1284,28.0,0.7851,-15.7344,11.9688,80.25
360657.0,313,1.5778,124.6106,1.5702,612,0,124,3.1118,1.4414,2.7578,11,-8.1719,242.7979,1.1471,127.1028,-131,6.1197,0,0,16.0294,2.9143,0.5206,43.3033,16.626,87,2,36,574,22,303,2.0469,2.625,1.75,0.0,-48.5,88.1094,3.1094,16.6719,17.8906,337.8906,553.4668,28.0,0.7851,-19.2188,7.8438,83.5
361620.0,314,1.5778,119.7605,1.5702,635,0,121,1.9063,0.6992,1.7734,10,-9.2188,180.2979,1.1559,126.7465,-134,6.4009,1398.138,0,15.4488,2.9353,0.4086,39.4472,14.782,53,14,30,591,20,316,0.3789,2.25,0.9375,0.0,-48.5,89.0781,3.0313,17.9531,22.4063,349.1211,551.3306,28.0,0.7851,-14.2656,9.1875,84.2344
362622.0,315,1.5817,122.1996,1.5702,636,0,134,3.0228,2.0273,2.2422,8,-5.1563,188.7207,1.0881,129.5316,-145,7.4834,0,0,15.4245,2.9449,0.4766,41.5016,15.7644,56,24,26,586,22,310,0.3242,2.9375,1.5,0.0,-48.25,87.0781,-0.6563,18.5781,16.875,331.604,572.1436,28.0,0.7851,-18.0,13.8438,81.9375
363604.0,316,1.5778,120.603,1.5702,627,0,144,4.0243,2.6016,3.0703,10,-7.8125,205.7495,1.1738,126.0302,-130,6.0273,110.0751,0,15.6459,2.9279,0.4288,40.2203,15.1517,65,8,36,583,21,311,1.2109,2.875,1.1875,0.0,-48.25,82.6094,5.0313,17.3281,20.4219,344.9097,567.1997,28.0,0.7851,-19.1094,8.6719,78.2969
364599.0,317,1.574,119.7605,1.5702,646,0,138,2.0221,1.1875,1.6367,7,-10.9531,171.2036,1.1022,128.9421,-145,7.4834,0,0,15.1858,2.9371,0.4152,39.3917,14.7554,42,26,42,578,20,316,0.5117,2.3125,1.0,0.0,-48.25,79.7188,1.9688,13.7031,16.4375,348.4497,533.5693,28.0,0.7851,-16.1094,17.9531,75.7188
365601.0,318,1.574,119.403,1.5702,626,0,139,3.6719,2.1875,2.9492,10,-8.2813,209.9609,1.2109,124.5771,-124,5.4873,39.6758,0,15.6709,2.9184,0.3948,39.1877,14.6579,57,8,42,576,23,318,1.0703,3.125,1.0,0.0,-48.25,80.7969,4.7188,14.7656,19.7813,312.1338,546.0205,28.0,0.7851,-22.25,9.4688,76.0313
366606.0,319,1.574,119.7605,1.5702,638,0,144,3.7282,2.1484,3.0469,10,-6.5938,164.4897,1.1411,127.3453,-137,6.6882,0,0,15.3762,2.9295,0.4096,39.3822,14.7509,52,2,44,592,20,314,1.6875,3.0625,0.125,0.0,-48.25,83.6719,2.5469,16.0938,18.9688,294.4946,561.0962,28.0,0.7851,-13.125,9.5469,79.9063
367608.0,320,1.5817,120.7243,1.5702,638,0,143,2.3987,1.3242,2.0,12,-9.0156,222.7173,1.116,128.3702,-141,7.0805,0,0,15.3762,2.9468,0.4382,40.3088,15.194,54,6,30,602,24,308,1.0313,0.625,1.125,0.0,-48.25,89.3906,5.5313,17.2813,22.6406,316.8335,570.2515,28.0,0.7851,-27.875,4.3594,83.8906
368602.0,321,1.574,121.8274,1.5702,613,0,139,3.1635,2.1836,2.2891,10,-11.2031,232.2388,1.2137,124.467,-121,5.2265,40.2291,0,16.0033,2.9068,0.4489,41.099,15.5719,69,14,37,562,24,318,0.4922,3.0,1.25,0.0,-48.25,82.0625,6.5469,17.4063,22.0625,305.542,582.3975,28.0,0.7851,-18.1563,10.0625,76.1719
369587.0,322,1.5778,120.7243,1.5702,630,0,137,4.8381,3.2734,3.5625,10,-8.6875,149.7803,1.1556,126.7606,-133,6.3065,3462.4849,0,15.5714,2.9306,0.431,40.2243,15.1536,58,4,46,580,22,314,1.2578,2.625,0.6875,0.0,-48.25,83.375,3.4688,18.0,22.375,327.6978,598.4497,28.0,0.7851,-22.125,9.9688,78.7031
370581.0,323,1.5778,122.5741,1.5702,609,0,126,4.5716,2.9688,3.4766,13,-7.9219,208.252,1.2151,124.4127,-120,5.1409,38.5696,0,16.1084,2.9117,0.4661,41.7376,15.8773,81,6,26,577,22,312,1.1211,1.875,1.1875,0.0,-48.25,88.4375,5.8281,17.5156,25.6875,336.9141,573.1812,28.0,0.7851,-22.0469,2.8594,82.9063
371560.0,324,1.5778,120.2405,1.5702,640,0,118,3.7546,2.7109,2.5977,10,-11.8594,266.1133,1.1188,128.2565,-141,7.0805,0,0,15.3281,2.94,0.4253,39.8469,14.9731,50,8,40,592,20,314,0.4141,1.8125,1.0,0.0,-48.25,83.8281,5.8438,16.2188,19.2969,389.3433,570.3735,28.0,0.7851,-14.2031,9.2656,79.4688
372558.0,325,1.5817,122.3242,1.5702,617,0,122,3.3228,2.8438,1.7188,13,-6.6563,190.3076,1.1799,125.79,-127,5.7543,82.0732,0,15.8995,2.9272,0.4675,41.6337,15.8276,77,8,36,573,26,304,1.9609,2.3125,1.0,0.0,-48.25,91.5469,4.6406,14.4375,17.6563,318.1763,571.106,28.0,0.7851,-21.3281,4.25,83.4844
373539.0,326,1.5855,122.6994,1.5702,618,0,126,3.8215,1.9258,3.3008,8,-12.8125,267.1509,1.165,126.3804,-129,5.9356,157.4306,0,15.8738,2.9366,0.4761,41.9034,15.9566,76,8,52,558,22,308,0.1602,2.1875,1.0625,0.0,-48.25,82.8594,5.7344,16.1563,20.4688,375.9766,574.646,28.0,0.7851,-13.5938,14.0,77.2656
374517.0,327,1.5894,122.0753,1.5702,624,0,126,3.8463,1.8086,3.3945,10,-9.1406,231.4453,1.1506,126.9583,-133,6.3065,1253.5368,0,15.7212,2.9507,0.4692,41.6004,15.8117,73,4,38,582,21,306,1.8828,1.0625,1.3125,0.0,-48.25,88.0156,4.7344,16.2344,19.5313,344.8486,565.979,28.0,0.7851,-19.125,8.5938,83.7188
375500.0,328,1.5932,123.4568,1.5702,614,0,132,3.2691,1.9219,2.6445,9,-11.5156,252.8687,1.1661,126.3374,-128,5.8446,115.663,0,15.9772,2.9499,0.4949,42.6235,16.3009,82,8,42,564,22,306,0.9102,3.0,0.8125,0.0,-48.25,82.5781,3.9844,19.2188,22.0781,363.5864,567.4438,28.0,0.7851,-16.8281,11.8906,77.4531
376472.0,329,1.5932,121.5805,1.5702,619,0,131,2.4331,0.1289,2.4297,9,-9.4531,242.6758,1.189,125.4306,-126,5.6646,50.9853,0,15.8481,2.9545,0.4533,41.264,15.6508,55,6,42,571,30,320,0.0391,1.375,1.75,0.0,-48.0,77.3281,3.7656,13.8906,18.1875,347.7173,572.6929,28.0,0.7851,-20.3281,12.375,72.2656
377459.0,330,1.5932,119.7605,1.5702,652,0,133,1.8729,0.5664,1.7852,9,-13.4375,294.7998,1.0736,130.1397,-151,8.1075,0,0,15.046,2.9868,0.4252,39.7478,14.9258,44,16,38,598,20,308,1.0352,1.75,1.0625,0.0,-48.25,77.7813,2.9844,18.125,20.2813,349.9146,544.0674,28.0,0.7851,-17.9063,13.0469,74.375
378461.0,331,1.5894,121.3347,1.5702,634,0,131,3.6953,1.2305,3.4844,10,-10.3281,305.1758,1.1199,128.2103,-140,6.9814,0,0,15.4732,2.9602,0.4574,41.0363,15.5419,63,8,36,590,22,305,1.4727,1.875,1.625,0.0,-48.25,80.7813,4.9531,17.0469,20.5781,398.4375,573.6084,28.0,0.7851,-24.3438,8.7813,75.9844
379450.0,332,1.5932,122.6994,1.5702,612,0,124,3.5535,1.8984,3.0039,10,-11.625,306.1523,1.1961,125.1534,-123,5.3997,45.4917,0,16.0294,2.9481,0.4736,42.0283,16.0163,78,10,32,570,24,310,1.5234,3.3125,1.875,0.0,-48.25,85.6094,2.8125,22.7188,25.875,378.0518,560.4858,28.0,0.7851,-19.5938,9.5625,79.2813
380428.0,333,1.6009,127.1186,1.5702,590,0,118,4.0074,2.0,3.4727,12,-6.1563,264.4653,1.2,125.0,-118,4.9718,43.4873,0,16.6271,2.9451,0.5665,45.4013,17.6292,102,8,22,560,28,304,1.1875,1.8125,1.9375,0.0,-48.5,89.8281,1.5313,19.7969,22.375,380.127,567.5659,28.0,0.7851,-19.7656,5.0469,80.9375
381372.0,334,1.6047,125.1303,1.5702,588,0,118,4.6602,2.9141,3.6367,10,-10.7344,320.1294,1.2619,122.6277,-109,4.2452,21.1522,0,16.6837,2.9517,0.5205,44.1041,17.009,106,8,34,546,20,310,1.0508,4.0,1.4375,0.0,-48.5,82.5313,5.1406,19.2813,21.4219,426.4526,589.7217,28.0,0.7851,-19.0938,8.9375,77.2969
382331.0,335,1.6047,121.2121,1.5702,620,0,128,4.5159,2.75,3.582,11,-6.7813,281.4331,1.1935,125.2525,-125,5.5756,40.1965,0,15.8226,2.9811,0.4445,41.0822,15.5639,74,2,36,582,22,308,1.5742,2.25,0.9375,0.0,-48.25,84.125,1.4844,21.2188,22.2969,359.7412,556.3354,28.0,0.7851,-16.6406,7.9375,78.7031
383321.0,336,1.6009,121.3347,1.5702,633,0,136,3.9263,2.168,3.2734,9,-9.8125,247.8027,1.1248,128.0081,-139,6.883,0,0,15.4976,2.9851,0.4603,41.246,15.6422,63,8,42,583,20,308,1.1641,2.125,1.3125,0.0,-48.0,80.4063,2.625,19.7188,20.5625,388.855,538.0859,28.0,0.7851,-17.0469,12.5313,76.5625
384310.0,337,1.6009,120.7243,1.5702,620,0,130,3.6408,2.5391,2.6094,13,-5.9531,233.2153,1.2065,124.7485,-123,5.3997,33.7963,0,15.8226,2.9725,0.4303,40.6216,15.3436,70,6,22,592,22,312,0.9961,2.6875,1.1875,0.0,-48.0,91.0,1.9844,21.1563,21.9844,355.7739,566.04,28.0,0.7851,-27.0625,3.0938,85.8281
385304.0,338,1.6047,122.825,1.5702,627,0,130,3.8542,2.5625,2.8789,10,-12.1719,370.3003,1.1164,128.3521,-139,6.883,0,0,15.6459,2.9879,0.4969,42.5033,16.2434,75,8,38,581,20,302,1.2383,2.0625,1.4375,0.0,-48.25,79.25,4.5469,17.0,16.8906,453.4912,542.8467,28.0,0.7851,-19.5625,8.8594,75.8125
386281.0,339,1.6086,122.1996,1.5702,632,0,135,1.7591,0.6641,1.6289,9,-9.3281,259.4604,1.1076,128.7169,-141,7.0805,0,0,15.5222,3.0015,0.4821,41.9923,15.9991,62,8,44,580,22,308,1.25,2.125,1.375,0.0,-48.25,81.5781,1.7813,18.5313,19.0,395.1416,544.0674,28.0,0.7851,-19.8125,13.1875,77.5
387621.0,341,2.0577,189.5735,1.5702,295,6.6456,203,0.1052,0.0391,0.0977,16,16.0938,31.25,2.2915,93.207,21,0.1579,12.8951,25.0245,33.2542,3.6074,1.184,83.2035,35.7063,139,47,197,563,22,312,0.2109,0.0,0.0,0.0,-48.0,80.2813,0.1563,19.5156,19.2188,64.4531,578.9795,28.0,0.7851,-27.1719,-19.8438,75.8125
388254.0,342,2.0539,122.6994,1.5702,598,0,199,3.8808,2.7344,2.7539,10,-10.5313,277.2217,1.2709,122.2904,-109,4.2452,5.6122,0,16.4047,4.0373,0.6138,50.9689,20.2917,86,8,42,548,28,312,1.5938,2.625,1.3125,0.0,-48.0,75.5625,4.8906,13.4531,16.1094,371.3379,537.1094,28.0,0.7851,-12.8125,10.3281,68.0625
389232.0,343,2.0577,123.5839,1.5702,614,0,184,2.3262,1.9492,1.2695,8,-12.2188,280.3345,1.1629,126.4676,-129,5.9356,6.3275,0,15.9772,4.0876,0.6695,52.4136,20.9825,79,10,46,558,20,311,0.8555,2.3125,0.75,0.0,-48.25,77.7969,3.5469,18.4688,20.1563,399.5361,547.4854,28.0,0.7851,-20.1875,13.6094,73.7656
390203.0,344,2.0577,122.449,1.5702,620,0,171,2.8065,1.043,2.6055,9,-8.9531,230.1025,1.1613,126.5306,-130,6.0273,6.1896,0,15.8226,4.1033,0.633,51.227,20.4151,74,6,44,570,20,310,0.332,1.1875,1.6875,0.0,-48.25,80.1406,2.3594,15.2813,14.3906,332.4585,558.2275,28.0,0.7851,-20.625,12.2344,76.7188
391183.0,345,2.0616,121.8274,1.5702,628,0,174,3.215,1.957,2.5508,9,-9.9688,284.5459,1.1369,127.5127,-136,6.5917,6.2512,0,15.621,4.1357,0.6263,50.9537,20.2844,69,6,44,578,20,307,0.125,1.125,1.125,0.0,-48.25,78.375,1.5,19.1719,15.9375,407.5928,544.5557,28.0,0.7851,-17.6563,12.2344,73.8125
